state,stateFips,countyFips,name,code,combinedName
WI,55,27,Dodge County,H1,"Dodge County,WI"
WI,55,29,Door County,H1,"Door County,WI"
WI,55,31,Douglas County,H1,"Douglas County,WI"
WI,55,33,Dunn County,H1,"Dunn County,WI"
WI,55,35,Eau Claire County,H1,"Eau Claire County,WI"
WI,55,37,Florence County,H1,"Florence County,WI"
WI,55,39,Fond du Lac County,H1,"Fond du Lac County,WI"
WI,55,41,Forest County,H1,"Forest County,WI"
WI,55,43,Grant County,H1,"Grant County,WI"
WI,55,45,Green County,H1,"Green County,WI"
WI,55,47,Green Lake County,H1,"Green Lake County,WI"
WI,55,49,Iowa County,H1,"Iowa County,WI"
WI,55,51,Iron County,H1,"Iron County,WI"
WI,55,53,Jackson County,H1,"Jackson County,WI"
WI,55,55,Jefferson County,H1,"Jefferson County,WI"
WI,55,57,Juneau County,H1,"Juneau County,WI"
WI,55,59,Kenosha County,H1,"Kenosha County,WI"
WI,55,61,Kewaunee County,H1,"Kewaunee County,WI"
WI,55,63,La Crosse County,H1,"La Crosse County,WI"
WI,55,65,Lafayette County,H1,"Lafayette County,WI"
WI,55,67,Langlade County,H1,"Langlade County,WI"
WI,55,69,Lincoln County,H1,"Lincoln County,WI"
WI,55,71,Manitowoc County,H1,"Manitowoc County,WI"
WI,55,73,Marathon County,H1,"Marathon County,WI"
WI,55,75,Marinette County,H1,"Marinette County,WI"
WI,55,77,Marquette County,H1,"Marquette County,WI"
WI,55,78,Menominee County,H1,"Menominee County,WI"
WI,55,79,Milwaukee County,H1,"Milwaukee County,WI"
WI,55,81,Monroe County,H1,"Monroe County,WI"
WI,55,83,Oconto County,H1,"Oconto County,WI"
WI,55,85,Oneida County,H1,"Oneida County,WI"
WI,55,87,Outagamie County,H1,"Outagamie County,WI"
WI,55,89,Ozaukee County,H1,"Ozaukee County,WI"
WI,55,91,Pepin County,H1,"Pepin County,WI"
WI,55,93,Pierce County,H1,"Pierce County,WI"
WI,55,95,Polk County,H1,"Polk County,WI"
WI,55,97,Portage County,H1,"Portage County,WI"
WI,55,99,Price County,H1,"Price County,WI"
WI,55,101,Racine County,H1,"Racine County,WI"
WI,55,103,Richland County,H1,"Richland County,WI"
WI,55,105,Rock County,H1,"Rock County,WI"
WI,55,107,Rusk County,H1,"Rusk County,WI"
WI,55,109,St. Croix County,H1,"St. Croix County,WI"
WI,55,111,Sauk County,H1,"Sauk County,WI"
WI,55,113,Sawyer County,H1,"Sawyer County,WI"
WI,55,115,Shawano County,H1,"Shawano County,WI"
WI,55,117,Sheboygan County,H1,"Sheboygan County,WI"
WI,55,119,Taylor County,H1,"Taylor County,WI"
WI,55,121,Trempealeau County,H1,"Trempealeau County,WI"
WI,55,123,Vernon County,H1,"Vernon County,WI"
WI,55,125,Vilas County,H1,"Vilas County,WI"
WI,55,127,Walworth County,H1,"Walworth County,WI"
WI,55,129,Washburn County,H1,"Washburn County,WI"
WI,55,131,Washington County,H1,"Washington County,WI"
WI,55,133,Waukesha County,H1,"Waukesha County,WI"
WI,55,135,Waupaca County,H1,"Waupaca County,WI"
WI,55,137,Waushara County,H1,"Waushara County,WI"
WI,55,139,Winnebago County,H1,"Winnebago County,WI"
WI,55,141,Wood County,H1,"Wood County,WI"
WY,56,1,Albany County,H1,"Albany County,WY"
WY,56,3,Big Horn County,H1,"Big Horn County,WY"
WY,56,5,Campbell County,H1,"Campbell County,WY"
WY,56,7,Carbon County,H1,"Carbon County,WY"
WY,56,9,Converse County,H1,"Converse County,WY"
WY,56,11,Crook County,H1,"Crook County,WY"
WY,56,13,Fremont County,H1,"Fremont County,WY"
WY,56,15,Goshen County,H1,"Goshen County,WY"
WY,56,17,Hot Springs County,H1,"Hot Springs County,WY"
WY,56,19,Johnson County,H1,"Johnson County,WY"
WY,56,21,Laramie County,H1,"Laramie County,WY"
WY,56,23,Lincoln County,H1,"Lincoln County,WY"
WY,56,25,Natrona County,H1,"Natrona County,WY"
WY,56,27,Niobrara County,H1,"Niobrara County,WY"
WY,56,29,Park County,H1,"Park County,WY"
WY,56,31,Platte County,H1,"Platte County,WY"
WY,56,33,Sheridan County,H1,"Sheridan County,WY"
WY,56,35,Sublette County,H1,"Sublette County,WY"
WY,56,37,Sweetwater County,H1,"Sweetwater County,WY"
WY,56,39,Teton County,H1,"Teton County,WY"
WY,56,41,Uinta County,H1,"Uinta County,WY"
WY,56,43,Washakie County,H1,"Washakie County,WY"
WY,56,45,Weston County,H1,"Weston County,WY"
AS,60,10,Eastern District,H1,"Eastern District,AS"
AS,60,20,Manu'a District,H1,"Manu'a District,AS"
AS,60,30,Rose Island,H4,"Rose Island,AS"
AS,60,40,Swains Island,H4,"Swains Island,AS"
AS,60,50,Western District,H1,"Western District,AS"
GU,66,10,Guam,H4,"Guam,GU"
MP,69,85,Northern Islands Municipality,H1,"Northern Islands Municipality,MP"
MP,69,100,Rota Municipality,H1,"Rota Municipality,MP"
MP,69,110,Saipan Municipality,H1,"Saipan Municipality,MP"
MP,69,120,Tinian Municipality,H1,"Tinian Municipality,MP"
PR,72,1,Adjuntas Municipio,H1,"Adjuntas Municipio,PR"
PR,72,3,Aguada Municipio,H1,"Aguada Municipio,PR"
PR,72,5,Aguadilla Municipio,H1,"Aguadilla Municipio,PR"
PR,72,7,Aguas Buenas Municipio,H1,"Aguas Buenas Municipio,PR"
PR,72,9,Aibonito Municipio,H1,"Aibonito Municipio,PR"
PR,72,11,Anasco Municipio,H1,"Anasco Municipio,PR"
PR,72,13,Arecibo Municipio,H1,"Arecibo Municipio,PR"
PR,72,15,Arroyo Municipio,H1,"Arroyo Municipio,PR"
PR,72,17,Barceloneta Municipio,H1,"Barceloneta Municipio,PR"
PR,72,19,Barranquitas Municipio,H1,"Barranquitas Municipio,PR"
PR,72,21,Bayamon Municipio,H1,"Bayamon Municipio,PR"
PR,72,23,Cabo Rojo Municipio,H1,"Cabo Rojo Municipio,PR"
PR,72,25,Caguas Municipio,H1,"Caguas Municipio,PR"
PR,72,27,Camuy Municipio,H1,"Camuy Municipio,PR"
PR,72,29,Canovanas Municipio,H1,"Canovanas Municipio,PR"
PR,72,31,Carolina Municipio,H1,"Carolina Municipio,PR"
PR,72,33,Catano Municipio,H1,"Catano Municipio,PR"
PR,72,35,Cayey Municipio,H1,"Cayey Municipio,PR"
PR,72,37,Ceiba Municipio,H1,"Ceiba Municipio,PR"
PR,72,39,Ciales Municipio,H1,"Ciales Municipio,PR"
PR,72,41,Cidra Municipio,H1,"Cidra Municipio,PR"
PR,72,43,Coamo Municipio,H1,"Coamo Municipio,PR"
PR,72,45,Comerio Municipio,H1,"Comerio Municipio,PR"
PR,72,47,Corozal Municipio,H1,"Corozal Municipio,PR"
PR,72,49,Culebra Municipio,H1,"Culebra Municipio,PR"
PR,72,51,Dorado Municipio,H1,"Dorado Municipio,PR"
PR,72,53,Fajardo Municipio,H1,"Fajardo Municipio,PR"
PR,72,54,Florida Municipio,H1,"Florida Municipio,PR"
PR,72,55,Guanica Municipio,H1,"Guanica Municipio,PR"
PR,72,57,Guayama Municipio,H1,"Guayama Municipio,PR"
PR,72,59,Guayanilla Municipio,H1,"Guayanilla Municipio,PR"
PR,72,61,Guaynabo Municipio,H1,"Guaynabo Municipio,PR"
PR,72,63,Gurabo Municipio,H1,"Gurabo Municipio,PR"
PR,72,65,Hatillo Municipio,H1,"Hatillo Municipio,PR"
PR,72,67,Hormigueros Municipio,H1,"Hormigueros Municipio,PR"
PR,72,69,Humacao Municipio,H1,"Humacao Municipio,PR"
PR,72,71,Isabela Municipio,H1,"Isabela Municipio,PR"
PR,72,73,Jayuya Municipio,H1,"Jayuya Municipio,PR"
PR,72,75,Juana Diaz Municipio,H1,"Juana Diaz Municipio,PR"
PR,72,77,Juncos Municipio,H1,"Juncos Municipio,PR"
PR,72,79,Lajas Municipio,H1,"Lajas Municipio,PR"
PR,72,81,Lares Municipio,H1,"Lares Municipio,PR"
PR,72,83,Las Marias Municipio,H1,"Las Marias Municipio,PR"
PR,72,85,Las Piedras Municipio,H1,"Las Piedras Municipio,PR"
PR,72,87,Loiza Municipio,H1,"Loiza Municipio,PR"
PR,72,89,Luquillo Municipio,H1,"Luquillo Municipio,PR"
PR,72,91,Manati Municipio,H1,"Manati Municipio,PR"
PR,72,93,Maricao Municipio,H1,"Maricao Municipio,PR"
PR,72,95,Maunabo Municipio,H1,"Maunabo Municipio,PR"
PR,72,97,Mayaguez Municipio,H1,"Mayaguez Municipio,PR"
PR,72,99,Moca Municipio,H1,"Moca Municipio,PR"
PR,72,101,Morovis Municipio,H1,"Morovis Municipio,PR"
PR,72,103,Naguabo Municipio,H1,"Naguabo Municipio,PR"
PR,72,105,Naranjito Municipio,H1,"Naranjito Municipio,PR"
PR,72,107,Orocovis Municipio,H1,"Orocovis Municipio,PR"
PR,72,109,Patillas Municipio,H1,"Patillas Municipio,PR"
PR,72,111,Penuelas Municipio,H1,"Penuelas Municipio,PR"
PR,72,113,Ponce Municipio,H1,"Ponce Municipio,PR"
PR,72,115,Quebradillas Municipio,H1,"Quebradillas Municipio,PR"
PR,72,117,Rincon Municipio,H1,"Rincon Municipio,PR"
PR,72,119,Rio Grande Municipio,H1,"Rio Grande Municipio,PR"
PR,72,121,Sabana Grande Municipio,H1,"Sabana Grande Municipio,PR"
PR,72,123,Salinas Municipio,H1,"Salinas Municipio,PR"
PR,72,125,San German Municipio,H1,"San German Municipio,PR"
PR,72,127,San Juan Municipio,H1,"San Juan Municipio,PR"
PR,72,129,San Lorenzo Municipio,H1,"San Lorenzo Municipio,PR"
PR,72,131,San Sebastian Municipio,H1,"San Sebastian Municipio,PR"
PR,72,133,Santa Isabel Municipio,H1,"Santa Isabel Municipio,PR"
PR,72,135,Toa Alta Municipio,H1,"Toa Alta Municipio,PR"
PR,72,137,Toa Baja Municipio,H1,"Toa Baja Municipio,PR"
PR,72,139,Trujillo Alto Municipio,H1,"Trujillo Alto Municipio,PR"
PR,72,141,Utuado Municipio,H1,"Utuado Municipio,PR"
PR,72,143,Vega Alta Municipio,H1,"Vega Alta Municipio,PR"
PR,72,145,Vega Baja Municipio,H1,"Vega Baja Municipio,PR"
PR,72,147,Vieques Municipio,H1,"Vieques Municipio,PR"
PR,72,149,Villalba Municipio,H1,"Villalba Municipio,PR"
PR,72,151,Yabucoa Municipio,H1,"Yabucoa Municipio,PR"
PR,72,153,Yauco Municipio,H1,"Yauco Municipio,PR"
UM,74,300,Midway Islands,H4,"Midway Islands,UM"
VI,78,10,St. Croix Island,H4,"St. Croix Island,VI"
VI,78,20,St. John Island,H4,"St. John Island,VI"
VI,78,30,St. Thomas Island,H4,"St. Thomas Island,VI"
