name	total	density	dem	gop
"Morgan County, Indiana"	"68,894"	170.54	0.193618	0.759173
"Morgan County, Alabama"	"119,490"	206.25	0.22436	0.747975
"Morrill County, Nebraska"	"5,042"	3.54	0.130194	0.825485
"Morris County, Kansas"	"5,923"	8.52	0.228193	0.69704
"Morris County, New Jersey"	"492,276"	"1,069.75"	0.459867	0.503826
"Morris County, Texas"	"12,934"	51.33	0.287067	0.693594
"Morrison County, Minnesota"	"33,198"	29.51	0.207426	0.737139
"Morrow County, Ohio"	"34,827"	85.76	0.229272	0.724206
"Morrow County, Oregon"	"11,173"	5.5	0.251692	0.67636
"Morton County, Kansas"	"3,233"	4.43	0.125	0.836207
"Morton County, North Dakota"	"27,471"	14.26	0.197916	0.72805
"Motley County, Texas"	"1,210"	1.22	0.064516	0.920968
"Moultrie County, Illinois"	"14,846"	44.19	0.237719	0.717185
"Mountrail County, North Dakota"	"7,673"	4.2	0.30207	0.636318
"Mower County, Minnesota"	"39,163"	55.06	0.423267	0.501848
"Muhlenberg County, Kentucky"	"31,499"	67.44	0.250805	0.719991
"Multnomah County, Oregon"	"735,334"	"1,704.94"	0.759594	0.176248
"Murray County, Oklahoma"	"13,488"	32.39	0.196561	0.755294
"Murray County, Georgia"	"39,628"	115.04	0.144824	0.832394
"Murray County, Minnesota"	"8,725"	12.38	0.278975	0.640672
"Muscatine County, Iowa"	"42,745"	97.71	0.434035	0.500314
"Muscogee County, Georgia"	"189,885"	877.53	0.579655	0.39375
"Muskegon County, Michigan"	"172,188"	344.9	0.475141	0.466349
"Muskingum County, Ohio"	"86,074"	129.52	0.301682	0.651296
"Muskogee County, Oklahoma"	"70,990"	87.59	0.329393	0.621213
"Musselshell County, Montana"	"4,538"	2.43	0.137687	0.815724
"Nacogdoches County, Texas"	"64,524"	68.17	0.304146	0.657646
"Nance County, Nebraska"	"3,735"	8.46	0.175109	0.786116
"Nantucket County, Massachusetts"	"10,172"	226.2	0.647096	0.29544
"Napa County, California"	"136,484"	182.38	0.647662	0.295744
"Nash County, North Carolina"	"95,840"	177.35	0.490885	0.493401
"Nassau County, Florida"	"73,314"	113.03	0.233126	0.73535
"Nassau County, New York"	"1,339,532"	"4,704.80"	0.51251	0.4594
"Natchitoches Parish, Louisiana"	"39,566"	31.6	0.429861	0.539508
"Natrona County, Wyoming"	"75,450"	14.13	0.20229	0.723941
"Navajo County, Arizona"	"107,449"	10.8	0.433845	0.513005
"Navarro County, Texas"	"47,735"	47.28	0.244048	0.731535
"Nelson County, Kentucky"	"43,437"	104.04	0.309908	0.646886
"Nelson County, North Dakota"	"3,126"	3.18	0.316411	0.605077
"Nelson County, Virginia"	"15,020"	31.9	0.445859	0.503213
"Nemaha County, Nebraska"	"7,248"	17.79	0.252059	0.681384
"Nemaha County, Kansas"	"10,178"	14.19	0.14209	0.809154
"Neosho County, Kansas"	"16,512"	28.89	0.23801	0.705576
"Neshoba County, Mississippi"	"29,676"	52.05	0.255605	0.729354
"Ness County, Kansas"	"3,107"	2.89	0.111498	0.847387
"Nevada County, California"	"98,764"	103.12	0.487071	0.441578
"Nevada County, Arkansas"	"8,997"	14.56	0.357563	0.61893
"New Castle County, Delaware"	"538,479"	"1,263.19"	0.62304	0.327027
"New Hanover County, North Carolina"	"202,667"	"1,058.12"	0.461839	0.502727
"New Haven County, Connecticut"	"862,477"	"1,426.75"	0.541623	0.421307
"New Kent County, Virginia"	"18,429"	87.87	0.291458	0.667352
"New London County, Connecticut"	"274,055"	412.19	0.505521	0.43825
"New Madrid County, Missouri"	"18,956"	28.09	0.262922	0.716812
"New York County, New York"	"1,585,873"	"69,468.42"	0.871676	0.099659
"Newaygo County, Michigan"	"48,460"	59.59	0.274806	0.671267
"Newberry County, South Carolina"	"37,508"	59.53	0.369872	0.59607
"Newport County, Rhode Island"	"82,888"	809.56	0.570408	0.376625
"Newport News city, Virginia"	"180,719"	"2,630.03"	0.599091	0.345599
"Newton County, Arkansas"	"8,330"	10.15	0.187349	0.770571
"Newton County, Indiana"	"14,244"	35.45	0.242272	0.703505
"Newton County, Texas"	"14,445"	15.47	0.24389	0.738404
"Newton County, Mississippi"	"21,720"	37.57	0.296602	0.6899
"Newton County, Missouri"	"58,114"	93.02	0.188184	0.775145
"Newton County, Georgia"	"99,958"	367.27	0.500971	0.47747
"Nez Perce County, Idaho"	"39,265"	46.3	0.280779	0.622216
"Niagara County, New York"	"216,469"	414.41	0.382419	0.57236
"Nicholas County, West Virginia"	"26,233"	40.56	0.194033	0.763879
"Nicholas County, Kentucky"	"7,135"	36.56	0.277406	0.689813
"Nicollet County, Minnesota"	"32,727"	72.97	0.440214	0.470917
"Niobrara County, Wyoming"	"2,484"	0.95	0.088666	0.860447
"Noble County, Oklahoma"	"11,561"	15.8	0.18501	0.761191
"Noble County, Indiana"	"47,536"	115.7	0.231143	0.722202
"Noble County, Ohio"	"14,645"	36.8	0.204426	0.755915
"Nobles County, Minnesota"	"21,378"	29.89	0.318087	0.616736
"Nodaway County, Missouri"	"23,370"	26.65	0.267931	0.675813
"Nolan County, Texas"	"15,216"	16.68	0.216906	0.748524
"Norfolk city, Virginia"	"242,803"	"4,486.35"	0.684151	0.264394
"Norfolk County, Massachusetts"	"670,850"	"1,693.62"	0.612467	0.333084
"Norman County, Minnesota"	"6,852"	7.85	0.391089	0.525681
"Northampton County, Virginia"	"12,389"	58.55	0.530649	0.437887
"Northampton County, North Carolina"	"22,099"	41.18	0.626268	0.364307
"Northampton County, Pennsylvania"	"297,735"	805.4	0.461818	0.499975
"Northumberland County, Pennsylvania"	"94,528"	206.23	0.262618	0.698236
"Northumberland County, Virginia"	"12,330"	64.46	0.346135	0.622432
"Norton city, Virginia"	"3,958"	529.08	0.263049	0.701236
"Norton County, Kansas"	"5,671"	6.46	0.126484	0.825571
"Nottoway County, Virginia"	"15,853"	50.42	0.42117	0.552628
"Nowata County, Oklahoma"	"10,536"	18.62	0.175124	0.783809
"Noxubee County, Mississippi"	"11,545"	16.61	0.781871	0.213254
"Nuckolls County, Nebraska"	"4,500"	7.82	0.161635	0.793776
"Nueces County, Texas"	"340,223"	405.76	0.472325	0.487735
"Nye County, Nevada"	"43,946"	2.42	0.260055	0.679869
"O'Brien County, Iowa"	"14,398"	25.13	0.178824	0.780484
"Oakland County, Michigan"	"1,202,362"	"1,385.75"	0.51711	0.435921
"Obion County, Tennessee"	"31,807"	58.39	0.198396	0.779269
"Ocean County, New Jersey"	"576,567"	916.96	0.315283	0.655271
"Oceana County, Michigan"	"26,570"	51.89	0.333781	0.607242
"Ochiltree County, Texas"	"10,223"	11.14	0.091915	0.881583
"Oconee County, Georgia"	"32,808"	178.02	0.276038	0.677089
"Oconee County, South Carolina"	"74,273"	118.58	0.237966	0.71864
"Oconto County, Wisconsin"	"37,660"	37.74	0.295423	0.665278
"Ogemaw County, Michigan"	"21,699"	38.51	0.291739	0.657327
"Ogle County, Illinois"	"53,497"	70.52	0.337213	0.60274
"Oglethorpe County, Georgia"	"14,899"	33.94	0.275038	0.695038
"Ohio County, Indiana"	"6,128"	71.14	0.235173	0.726088
"Ohio County, West Virginia"	"44,443"	419.99	0.305966	0.62164
"Ohio County, Kentucky"	"23,842"	40.6	0.200038	0.763801
"Okaloosa County, Florida"	"180,822"	194.38	0.235562	0.713194
"Okanogan County, Washington"	"41,120"	7.81	0.365372	0.578812
"Okeechobee County, Florida"	"39,996"	52.02	0.289979	0.685299
"Okfuskee County, Oklahoma"	"12,191"	19.71	0.239766	0.709636
"Oklahoma County, Oklahoma"	"718,633"	"1,013.85"	0.411759	0.516902
"Okmulgee County, Oklahoma"	"40,069"	57.46	0.314493	0.641051
"Oktibbeha County, Mississippi"	"47,671"	104.04	0.4861	0.474955
"Oldham County, Texas"	"2,052"	1.37	0.08254	0.899471
"Oldham County, Kentucky"	"60,316"	322.17	0.312687	0.623333
"Oliver County, North Dakota"	"1,846"	2.55	0.118762	0.825349
"Olmsted County, Minnesota"	"144,248"	220.78	0.457459	0.449916
"Oneida County, New York"	"234,878"	193.73	0.366601	0.578115
"Oneida County, Wisconsin"	"35,998"	32.34	0.388876	0.560397
"Oneida County, Idaho"	"4,286"	3.57	0.088975	0.740329
"Onondaga County, New York"	"467,026"	599.99	0.536122	0.407773
"Onslow County, North Carolina"	"177,772"	233.07	0.309876	0.656419
"Ontario County, New York"	"107,931"	167.58	0.424492	0.510721
"Ontonagon County, Michigan"	"6,780"	5.17	0.343567	0.604971
"Orange County, Indiana"	"19,840"	49.8	0.250092	0.708267
"Orange County, New York"	"372,813"	459.31	0.447855	0.512451
"Orange County, California"	"3,010,232"	"3,807.68"	0.509602	0.432801
"Orange County, North Carolina"	"133,801"	336.22	0.740386	0.230152
"Orange County, Florida"	"1,145,956"	"1,268.45"	0.603846	0.35744
"Orange County, Texas"	"81,837"	245.26	0.179969	0.799251
"Orange County, Virginia"	"33,481"	98.25	0.347089	0.612636
"Orange County, Vermont"	"28,936"	42.12	0.558675	0.371138
"Orangeburg County, South Carolina"	"92,501"	83.63	0.676334	0.306743
"Oregon County, Missouri"	"10,881"	13.78	0.185463	0.786449
"Orleans County, Vermont"	"27,231"	39.28	0.471514	0.469421
"Orleans County, New York"	"42,883"	109.6	0.258761	0.692621
"Orleans Parish, Louisiana"	"343,829"	"2,029.41"	0.808078	0.146523
"Osage County, Missouri"	"13,878"	22.96	0.141	0.825798
"Osage County, Oklahoma"	"47,472"	21.13	0.29527	0.663024
"Osage County, Kansas"	"16,295"	23.1	0.250943	0.683638
"Osborne County, Kansas"	"3,858"	4.32	0.131774	0.819738
"Osceola County, Iowa"	"6,462"	16.21	0.172662	0.790741
"Osceola County, Michigan"	"23,528"	41.54	0.255261	0.692271
"Osceola County, Florida"	"268,685"	202.41	0.609276	0.358992
"Oscoda County, Michigan"	"8,640"	15.27	0.257016	0.699902
"Oswego County, New York"	"122,109"	128.31	0.353882	0.586329
"Otero County, New Mexico"	"63,797"	9.65	0.307242	0.598696
"Otero County, Colorado"	"18,831"	14.92	0.341207	0.593092
"Otoe County, Nebraska"	"15,740"	25.57	0.277099	0.663965
"Otsego County, Michigan"	"24,164"	46.92	0.283822	0.659749
"Otsego County, New York"	"62,259"	62.15	0.403275	0.53353
"Ottawa County, Oklahoma"	"31,848"	67.64	0.241812	0.713738
"Ottawa County, Ohio"	"41,428"	162.52	0.374207	0.569819
"Ottawa County, Michigan"	"263,801"	468.17	0.318256	0.622097
"Ottawa County, Kansas"	"6,091"	8.45	0.147941	0.788904
"Otter Tail County, Minnesota"	"57,303"	29.06	0.289276	0.648588
"Ouachita County, Arkansas"	"26,120"	35.64	0.437203	0.54114
"Ouachita Parish, Louisiana"	"153,720"	251.83	0.359186	0.613529
"Ouray County, Colorado"	"4,436"	8.19	0.514147	0.406754
"Outagamie County, Wisconsin"	"176,695"	277.16	0.407461	0.533667
"Overton County, Tennessee"	"22,083"	50.94	0.237096	0.738865
"Owen County, Indiana"	"21,575"	56	0.228404	0.721948
"Owen County, Kentucky"	"10,841"	30.88	0.212528	0.74945
"Owsley County, Kentucky"	"4,755"	24.09	0.145703	0.83893
"Owyhee County, Idaho"	"11,526"	1.5	0.150765	0.778571
"Oxford County, Maine"	"57,833"	27.85	0.391458	0.521451
"Ozark County, Missouri"	"9,723"	13.05	0.160853	0.808487
"Ozaukee County, Wisconsin"	"86,395"	370.67	0.377886	0.570717
"Pacific County, Washington"	"20,920"	22.43	0.430955	0.500422
"Page County, Iowa"	"15,932"	29.78	0.258467	0.699627
"Page County, Virginia"	"24,042"	77.34	0.235769	0.733752
"Palm Beach County, Florida"	"1,320,134"	670.2	0.565111	0.411971
"Palo Alto County, Iowa"	"9,421"	16.71	0.29846	0.658751
"Palo Pinto County, Texas"	"28,111"	29.53	0.167076	0.808059
"Pamlico County, North Carolina"	"13,144"	39.06	0.358387	0.623892
"Panola County, Mississippi"	"34,707"	50.66	0.49145	0.49623
"Panola County, Texas"	"23,796"	29.68	0.176222	0.811005
"Park County, Wyoming"	"28,205"	4.06	0.173227	0.759533
"Park County, Colorado"	"16,206"	7.39	0.327086	0.590825
"Park County, Montana"	"15,636"	5.58	0.388803	0.537986
"Parke County, Indiana"	"17,339"	38.99	0.21913	0.739507
"Parker County, Texas"	"116,927"	129.42	0.147643	0.82309
"Parmer County, Texas"	"10,269"	11.66	0.300923	0.678141
"Pasco County, Florida"	"464,697"	622.18	0.373724	0.58943
"Pasquotank County, North Carolina"	"40,661"	179.22	0.498408	0.476421
"Passaic County, New Jersey"	"501,226"	"2,715.31"	0.595498	0.378045
"Patrick County, Virginia"	"18,490"	38.27	0.20827	0.760278
"Paulding County, Georgia"	"142,324"	455.85	0.278695	0.691104
"Paulding County, Ohio"	"19,614"	47.1	0.233884	0.719181
"Pawnee County, Nebraska"	"2,773"	6.43	0.212329	0.738204
"Pawnee County, Oklahoma"	"16,577"	29.19	0.211314	0.743145
"Pawnee County, Kansas"	"6,973"	9.24	0.217909	0.719447
"Payette County, Idaho"	"22,623"	55.6	0.156409	0.755041
"Payne County, Oklahoma"	"77,350"	112.97	0.316588	0.599805
"Peach County, Georgia"	"27,695"	184.3	0.475091	0.505187
"Pearl River County, Mississippi"	"55,834"	68.86	0.154502	0.821998
"Pecos County, Texas"	"15,507"	3.26	0.37221	0.591073
"Pembina County, North Dakota"	"7,413"	6.63	0.220175	0.712577
"Pemiscot County, Missouri"	"18,296"	37.15	0.322988	0.657925
"Pend Oreille County, Washington"	"13,001"	9.29	0.28462	0.642899
"Pender County, North Carolina"	"52,217"	60.03	0.335624	0.639665
"Pendleton County, West Virginia"	"7,695"	11.06	0.226027	0.743462
"Pendleton County, Kentucky"	"14,877"	53.68	0.193806	0.766567
"Pennington County, South Dakota"	"100,948"	36.36	0.294799	0.624285
"Pennington County, Minnesota"	"13,930"	22.59	0.321691	0.59961
"Penobscot County, Maine"	"153,923"	45.31	0.409234	0.518535
"Peoria County, Illinois"	"186,494"	301.18	0.483263	0.455677
"Pepin County, Wisconsin"	"7,469"	32.2	0.35905	0.594768
"Perkins County, South Dakota"	"2,982"	1.04	0.117061	0.830012
"Perkins County, Nebraska"	"2,970"	3.36	0.112835	0.847673
"Perquimans County, North Carolina"	"13,453"	54.45	0.347384	0.628203
"Perry County, Mississippi"	"12,250"	18.93	0.224595	0.76123
"Perry County, Ohio"	"36,058"	88.38	0.278009	0.681232
"Perry County, Alabama"	"10,591"	14.72	0.727498	0.266984
"Perry County, Tennessee"	"7,915"	19.08	0.209107	0.759019
"Perry County, Illinois"	"22,350"	50.59	0.25067	0.702246
"Perry County, Indiana"	"19,338"	50.66	0.381558	0.567726
"Perry County, Missouri"	"18,971"	39.99	0.174072	0.790999
"Perry County, Arkansas"	"10,445"	18.94	0.245668	0.707097
"Perry County, Pennsylvania"	"45,969"	83.36	0.218881	0.738099
"Perry County, Kentucky"	"28,712"	84.53	0.202158	0.772099
"Pershing County, Nevada"	"6,753"	1.12	0.216953	0.707871
"Person County, North Carolina"	"39,464"	100.59	0.402632	0.575869
"Petersburg city, Virginia"	"32,420"	"1,413.76"	0.875191	0.105562
"Petroleum County, Montana"	494	0.3	0.094044	0.865204
"Pettis County, Missouri"	"42,201"	61.86	0.239512	0.708894
"Phelps County, Nebraska"	"9,188"	17.02	0.123888	0.831417
"Phelps County, Missouri"	"45,156"	67.22	0.257365	0.68647
"Philadelphia County, Pennsylvania"	"1,526,006"	"11,379.49"	0.824051	0.154975
"Phillips County, Colorado"	"4,442"	6.46	0.186964	0.76801
"Phillips County, Kansas"	"5,642"	6.37	0.113367	0.842589
"Phillips County, Arkansas"	"21,757"	31.28	0.62257	0.354366
"Phillips County, Montana"	"4,253"	0.83	0.146716	0.798789
"Piatt County, Illinois"	"16,729"	38.09	0.295876	0.631869
"Pickaway County, Ohio"	"55,698"	111.1	0.2656	0.692114
"Pickens County, South Carolina"	"119,224"	240.17	0.211311	0.738598
"Pickens County, Alabama"	"19,746"	22.4	0.418369	0.574468
"Pickens County, Georgia"	"29,431"	126.83	0.141396	0.833286
"Pickett County, Tennessee"	"5,077"	31.15	0.205443	0.77386
"Pierce County, Wisconsin"	"41,019"	71.49	0.397364	0.533928
"Pierce County, Georgia"	"18,758"	59.27	0.123749	0.863506
"Pierce County, North Dakota"	"4,357"	4.28	0.213366	0.709406
"Pierce County, Nebraska"	"7,266"	12.68	0.106704	0.852514
"Pierce County, Washington"	"795,225"	476.32	0.496931	0.421728
"Pike County, Mississippi"	"40,404"	98.78	0.488454	0.495618
"Pike County, Pennsylvania"	"57,369"	105.27	0.354753	0.615169
"Pike County, Missouri"	"18,516"	27.62	0.244881	0.715119
"Pike County, Arkansas"	"11,291"	18.8	0.172902	0.796259
"Pike County, Illinois"	"16,430"	19.76	0.189327	0.77085
"Pike County, Indiana"	"12,845"	38.43	0.216998	0.735821
"Pike County, Kentucky"	"65,024"	82.64	0.173601	0.801234
"Pike County, Georgia"	"17,869"	82.69	0.142824	0.838386
"Pike County, Ohio"	"28,709"	65.21	0.299053	0.666117
"Pike County, Alabama"	"32,899"	48.95	0.386871	0.589712
"Pima County, Arizona"	"980,263"	106.7	0.542322	0.407524
"Pinal County, Arizona"	"375,770"	70.03	0.380971	0.574138
"Pine County, Minnesota"	"29,750"	21.08	0.3336	0.59662
"Pinellas County, Florida"	"916,542"	"3,347.50"	0.474705	0.48573
"Pipestone County, Minnesota"	"9,596"	20.63	0.235823	0.698472
"Piscataquis County, Maine"	"17,535"	4.43	0.338801	0.590879
"Pitkin County, Colorado"	"17,148"	17.67	0.696929	0.242804
"Pitt County, North Carolina"	"168,148"	257.91	0.523446	0.449645
"Pittsburg County, Oklahoma"	"45,837"	35.11	0.214725	0.738551
"Pittsylvania County, Virginia"	"63,506"	65.54	0.290182	0.686149
"Piute County, Utah"	"1,556"	2.05	0.050243	0.87034
"Placer County, California"	"348,432"	247.64	0.411667	0.524653
"Plaquemines Parish, Louisiana"	"23,042"	29.54	0.316591	0.652667
"Platte County, Missouri"	"89,322"	212.58	0.405544	0.535473
"Platte County, Nebraska"	"32,237"	47.83	0.185947	0.773404
"Platte County, Wyoming"	"8,667"	4.16	0.161211	0.770628
"Pleasants County, West Virginia"	"7,605"	58.45	0.198083	0.748243
"Plumas County, California"	"20,007"	7.84	0.365119	0.575198
"Plymouth County, Iowa"	"24,986"	28.96	0.220418	0.739756
"Plymouth County, Massachusetts"	"494,919"	750.93	0.506602	0.434277
"Pocahontas County, West Virginia"	"8,719"	9.27	0.255319	0.683614
"Pocahontas County, Iowa"	"7,310"	12.66	0.251109	0.702689
"Poinsett County, Arkansas"	"24,583"	32.41	0.35548	0.596063
"Pointe Coupee Parish, Louisiana"	"22,802"	40.91	0.405068	0.577247
"Polk County, Texas"	"45,413"	42.96	0.206799	0.771891
"Polk County, Oregon"	"75,403"	101.79	0.425088	0.495085
"Polk County, Nebraska"	"5,406"	12.33	0.161939	0.795508
"Polk County, Arkansas"	"20,662"	24.09	0.148996	0.813447
"Polk County, Missouri"	"31,137"	48.99	0.191845	0.761179
"Polk County, Tennessee"	"16,825"	38.71	0.192025	0.781748
"Polk County, North Carolina"	"20,510"	86.25	0.346452	0.628369
"Polk County, Florida"	"602,095"	334.9	0.412863	0.553913
"Polk County, Georgia"	"41,475"	133.65	0.202218	0.77737
"Polk County, Minnesota"	"31,600"	16.03	0.320588	0.610899
"Polk County, Iowa"	"430,640"	750.51	0.523908	0.408988
"Polk County, Wisconsin"	"44,205"	48.37	0.333524	0.610991
"Pondera County, Montana"	"6,153"	3.79	0.273774	0.663447
"Pontotoc County, Mississippi"	"29,957"	60.19	0.179748	0.799424
"Pontotoc County, Oklahoma"	"37,492"	52.04	0.245241	0.703389
"Pope County, Arkansas"	"61,754"	76	0.223625	0.728429
"Pope County, Illinois"	"4,470"	12.12	0.175422	0.787054
"Pope County, Minnesota"	"10,995"	16.42	0.334604	0.602637
"Poquoson city, Virginia"	"12,150"	793.26	0.224768	0.71535
"Portage County, Ohio"	"161,419"	331.2	0.42536	0.526958
"Portage County, Wisconsin"	"70,019"	87.45	0.485901	0.454057
"Porter County, Indiana"	"164,343"	393.02	0.43836	0.506184
"Portsmouth city, Virginia"	"95,535"	"2,838.86"	0.661907	0.297047
"Posey County, Indiana"	"25,910"	63.26	0.282375	0.674245
"Pottawatomie County, Oklahoma"	"69,442"	88.16	0.236259	0.701342
"Pottawatomie County, Kansas"	"21,604"	25.69	0.211507	0.719278
"Pottawattamie County, Iowa"	"93,158"	98.03	0.363307	0.578814
"Potter County, Pennsylvania"	"17,457"	16.14	0.16716	0.803266
"Potter County, South Dakota"	"2,329"	2.7	0.161049	0.800749
"Potter County, Texas"	"121,073"	133.29	0.268973	0.688281
"Powder River County, Montana"	"1,743"	0.53	0.121299	0.840497
"Powell County, Montana"	"7,027"	3.02	0.198338	0.728685
"Powell County, Kentucky"	"12,613"	70.47	0.256866	0.70941
"Power County, Idaho"	"7,817"	5.57	0.253445	0.604061
"Poweshiek County, Iowa"	"18,914"	32.34	0.44073	0.509233
"Powhatan County, Virginia"	"28,046"	107.78	0.241574	0.707098
"Prairie County, Montana"	"1,179"	0.68	0.145773	0.809038
"Prairie County, Arkansas"	"8,715"	13.45	0.238543	0.735311
"Pratt County, Kansas"	"9,656"	13.14	0.202049	0.741986
"Preble County, Ohio"	"42,270"	99.67	0.211136	0.750965
"Prentiss County, Mississippi"	"25,276"	60.91	0.209401	0.774694
"Presidio County, Texas"	"7,818"	2.03	0.661825	0.29596
"Presque Isle County, Michigan"	"13,376"	20.31	0.33264	0.62176
"Preston County, West Virginia"	"33,520"	51.66	0.195226	0.75339
"Price County, Wisconsin"	"14,159"	11.29	0.353307	0.603439
"Prince Edward County, Virginia"	"23,368"	66.77	0.503676	0.449797
"Prince George County, Virginia"	"35,725"	134.73	0.397708	0.567348
"Prince George's County, Maryland"	"863,420"	"1,788.76"	0.893293	0.083426
"Prince William County, Virginia"	"402,002"	"1,195.01"	0.573633	0.373238
"Providence County, Rhode Island"	"626,667"	"1,530.32"	0.585552	0.373508
"Prowers County, Colorado"	"12,551"	7.66	0.235637	0.704701
"Pueblo County, Colorado"	"159,063"	66.66	0.464882	0.461572
"Pulaski County, Indiana"	"13,402"	30.91	0.244068	0.708847
"Pulaski County, Georgia"	"12,010"	48.23	0.306837	0.677043
